"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"212670_at",1.24694575189034,7.19664654917153,3.89936199602963,0.000348241814110792,0.00213419061704157
"209031_at",-1.53124164416656,8.71426462152553,-3.89897015561712,0.000348652896179179,0.00213612226847733
"209212_s_at",-1.23887809410315,7.50568861772588,-3.89570348810533,0.000352098327304405,0.00215426927694596
"204187_at",1.00765720431233,7.71184895378907,3.89488978759759,0.000352961675914332,0.00215698523167835
"214767_s_at",1.26323737491038,6.49048208795436,3.89473778270787,0.000353123182651656,0.00215698523167835
"201141_at",1.26311391849701,10.0777001128658,3.89442520785087,0.000353455521674818,0.00215842342553452
"221584_s_at",1.29005805699329,8.16776000323567,3.89149304724333,0.000356587875802224,0.00217576228683817
"217378_x_at",1.6459686741886,7.14729742968052,3.88526032370526,0.000363335741552236,0.00221047959014033
"203569_s_at",-1.16421924874887,8.5304324221217,-3.8841238168233,0.00036457944615826,0.00221525832276482
"203140_at",1.2025016136056,8.89753460878863,3.8836292260906,0.000365121974747352,0.00221750878719922
"214604_at",-1.21078224048602,6.40610085129524,-3.88000172030278,0.000369125046368187,0.00223572557312237
"201896_s_at",-1.15648563442734,6.65648964888111,-3.87752067253962,0.000371887411138089,0.00224939882104893
"209949_at",1.2148398025571,6.08262929358895,3.87685642052965,0.000372630371720352,0.00225328088784318
"202267_at",-1.42575397264133,7.12268401372453,-3.87520396343408,0.000374484873898502,0.00226241867787626
"205713_s_at",2.0941478859755,5.96110649048613,3.86966622619462,0.000380765107084395,0.00229065738334299
"202619_s_at",1.10602331575234,7.20313917250592,3.86830234537904,0.00038232744020225,0.00229881467891647
"202533_s_at",-1.02302045218036,5.24207240237352,-3.86497342285314,0.000386166850159866,0.00231814576152286
"204959_at",1.34512407797739,5.56424264934475,3.86270946188636,0.000388799288141604,0.00233206293536093
"209185_s_at",1.37958473173179,8.80070574906785,3.86057003210143,0.000391302888522154,0.00234392429352192
"205475_at",1.01603372221849,5.36216274437033,3.85865415470184,0.000393558125319594,0.00235616618052797
"211429_s_at",-1.9082599675286,9.03369252596914,-3.85731674830877,0.00039513987908118,0.00236309559363529
"206697_s_at",1.61195064629881,6.87542267114485,3.85670052899183,0.000395870752597198,0.00236645041789582
"201302_at",-1.11537256517414,9.45507968455028,-3.85353171464538,0.000399649874828641,0.00238430644390938
"219414_at",1.08957631058642,5.98583913583894,3.85209532427786,0.000401374391958364,0.00239395376965368
"213830_at",-1.14254132824352,6.34648580794175,-3.84775299427436,0.000406631667139365,0.00241818837396253
"216048_s_at",1.06904434394093,5.88239489023135,3.8452284284052,0.000409718740990898,0.00243200223635871
"208079_s_at",-1.40658083771967,6.46661681224136,-3.83884677986082,0.000417623778532223,0.00247168037044695
"219093_at",1.10236202380162,7.021057146357,3.83765084910874,0.000419121525427532,0.00247922735580168
